Cycles to Failure,Stress Amplitude,hatch space  (μm),layer scan rotation  (°),wire feed rate  (mm/s),types of feedstock,ultimate tensile strength  (MPa),scan speed  (mm/s),scan pattern,current  (A),stress concentration factor of specimens,AM environment,preheat temperature  (°C),layer thickness  (μm),elongation  (%),types of AM,Frequency,critical cross-section size of specimens (mm),load control,voltage  (V),Young's modulus  (GPa),powder feed rate  (g/s),power  (W),yield strength  (MPa),fatigue environment,R-value,size of feedstock  (μm),speed function,direciton of specimen  (°),fatigue temperature  (°C),log10(Cycles to Failure),Material_Code,Maximum Stress,Minimum Stress
17133.7032055923,112.653631284916,130.0,,,powder,,1650.0,,,1.83,,,30.0,,L-PBF,,6.35,force,,,,350.0,,air,-1.0,,,90.0,25.0,4.233851239669421,AlSi10Mg,112.653631284916,-112.653631284916
242213.876575397,79.2433507244426,130.0,,,powder,,1650.0,,,1.83,,,30.0,,L-PBF,,6.35,force,,,,350.0,,air,-1.0,,,90.0,25.0,5.384199020505992,AlSi10Mg,79.2433507244426,-79.2433507244426
254448.556704733,78.9118249513176,130.0,,,powder,,1650.0,,,1.83,,,30.0,,L-PBF,,6.35,force,,,,350.0,,air,-1.0,,,90.0,25.0,5.405599991790379,AlSi10Mg,78.9118249513176,-78.9118249513176
759898.536380288,65.3351955307263,130.0,,,powder,,1650.0,,,1.83,,,30.0,,L-PBF,,6.35,force,,,,350.0,,air,-1.0,,,90.0,25.0,5.880755608028336,AlSi10Mg,65.3351955307263,-65.3351955307263
2006373.91936302,65.3351955307263,130.0,,,powder,,1650.0,,,1.83,,,30.0,,L-PBF,,6.35,force,,,,350.0,,air,-1.0,,,90.0,25.0,6.302411873840444,AlSi10Mg,65.3351955307263,-65.3351955307263
78077.6196152773,50.0837988826816,130.0,,,powder,,1650.0,,,2.81,,,30.0,,L-PBF,,6.35,force,,,,350.0,,air,-1.0,,,90.0,25.0,4.892526564344746,AlSi10Mg,50.0837988826816,-50.0837988826816
131607.580952507,45.0,130.0,,,powder,,1650.0,,,2.81,,,30.0,,L-PBF,,6.35,force,,,,350.0,,air,-1.0,,,90.0,25.0,5.11928090653489,AlSi10Mg,45.0,-45.0
415579.458826108,55.1675977653631,130.0,,,powder,,1650.0,,,2.81,,,30.0,,L-PBF,,6.35,force,,,,350.0,,air,-1.0,,,90.0,25.0,5.6186540731995285,AlSi10Mg,55.1675977653631,-55.1675977653631
3851043.49219201,42.6536312849162,130.0,,,powder,,1650.0,,,2.81,,,30.0,,L-PBF,,6.35,force,,,,350.0,,air,-1.0,,,90.0,25.0,6.5855784234039145,AlSi10Mg,42.6536312849162,-42.6536312849162
6759903.41934248,42.6536312849162,130.0,,,powder,,1650.0,,,2.81,,,30.0,,L-PBF,,6.35,force,,,,350.0,,air,-1.0,,,90.0,25.0,6.829940491097515,AlSi10Mg,42.6536312849162,-42.6536312849162
240870.132636036,49.8023200206314,130.0,,,powder,,1650.0,,,3.49,,,30.0,,L-PBF,,6.35,force,,,,350.0,,air,-1.0,,,90.0,25.0,5.381782951781127,AlSi10Mg,49.8023200206314,-49.8023200206314
242881.102555832,44.9186810631697,130.0,,,powder,,1650.0,,,3.49,,,30.0,,L-PBF,,6.35,force,,,,350.0,,air,-1.0,,,90.0,25.0,5.385393725694417,AlSi10Mg,44.9186810631697,-44.9186810631697
2046676.06169658,31.8263886252674,130.0,,,powder,,1650.0,,,3.49,,,30.0,,L-PBF,,6.35,force,,,,350.0,,air,-1.0,,,90.0,25.0,6.3110491100047055,AlSi10Mg,31.8263886252674,-31.8263886252674
3226791.73137006,34.744811399806,130.0,,,powder,,1650.0,,,3.49,,,30.0,,L-PBF,,6.35,force,,,,350.0,,air,-1.0,,,90.0,25.0,6.5087709353959555,AlSi10Mg,34.744811399806,-34.744811399806
164500.734390463,175.047716650416,170.0,67.0,,powder,398.0,1975.0,,,1.0,,200.0,30.0,5.1,L-PBF,,5.0,force,,69.5,,370.0,220.0,air,-1.0,,,90.0,25.0,5.21616784113714,AlSi10Mg,175.047716650416,-175.047716650416
449112.212751525,169.568943590101,170.0,67.0,,powder,398.0,1975.0,,,1.0,,200.0,30.0,5.1,L-PBF,,5.0,force,,69.5,,370.0,220.0,air,-1.0,,,90.0,25.0,5.652354865034837,AlSi10Mg,169.568943590101,-169.568943590101
1303925.191007,159.740557191425,170.0,67.0,,powder,398.0,1975.0,,,1.0,,200.0,30.0,5.1,L-PBF,,5.0,force,,69.5,,370.0,220.0,air,-1.0,,,90.0,25.0,6.115252675702018,AlSi10Mg,159.740557191425,-159.740557191425
1843293.76791317,165.268335580857,170.0,67.0,,powder,398.0,1975.0,,,1.0,,200.0,30.0,5.1,L-PBF,,5.0,force,,69.5,,370.0,220.0,air,-1.0,,,90.0,25.0,6.265594554761494,AlSi10Mg,165.268335580857,-165.268335580857
4732283.90961126,155.135572901052,170.0,67.0,,powder,398.0,1975.0,,,1.0,,200.0,30.0,5.1,L-PBF,,5.0,force,,69.5,,370.0,220.0,air,-1.0,,,90.0,25.0,6.675070791889706,AlSi10Mg,155.135572901052,-155.135572901052
5306188.96512171,145.267846428932,170.0,67.0,,powder,398.0,1975.0,,,1.0,,200.0,30.0,5.1,L-PBF,,5.0,force,,69.5,,370.0,220.0,air,-1.0,,,90.0,25.0,6.724782712108491,AlSi10Mg,145.267846428932,-145.267846428932
6040590.94544826,139.612382563495,170.0,67.0,,powder,398.0,1975.0,,,1.0,,200.0,30.0,5.1,L-PBF,,5.0,force,,69.5,,370.0,220.0,air,-1.0,,,90.0,25.0,6.7810794273286215,AlSi10Mg,139.612382563495,-139.612382563495
8792816.12926591,170.138356078914,170.0,67.0,,powder,398.0,1975.0,,,1.0,,200.0,30.0,5.1,L-PBF,,5.0,force,,69.5,,370.0,220.0,air,-1.0,,,90.0,25.0,6.9441279915158685,AlSi10Mg,170.138356078914,-170.138356078914
17894.4162358547,109.856417183625,170.0,67.0,,powder,251.0,1975.0,,,1.0,,200.0,30.0,18.0,L-PBF,,5.0,force,,69.5,,370.0,136.0,air,-1.0,,,90.0,25.0,4.2527175350991815,AlSi10Mg,109.856417183625,-109.856417183625
30692.2423477558,104.859731617959,170.0,67.0,,powder,251.0,1975.0,,,1.0,,200.0,30.0,18.0,L-PBF,,5.0,force,,69.5,,370.0,136.0,air,-1.0,,,90.0,25.0,4.487028618757077,AlSi10Mg,104.859731617959,-104.859731617959
218751.573078624,99.6624788498957,170.0,67.0,,powder,251.0,1975.0,,,1.0,,200.0,30.0,18.0,L-PBF,,5.0,force,,69.5,,370.0,136.0,air,-1.0,,,90.0,25.0,5.339951184788795,AlSi10Mg,99.6624788498957,-99.6624788498957
471378.394154206,94.7604684046918,170.0,67.0,,powder,251.0,1975.0,,,1.0,,200.0,30.0,18.0,L-PBF,,5.0,force,,69.5,,370.0,136.0,air,-1.0,,,90.0,25.0,5.6733696725568965,AlSi10Mg,94.7604684046918,-94.7604684046918
543726.554356847,85.1542104763136,170.0,67.0,,powder,251.0,1975.0,,,1.0,,200.0,30.0,18.0,L-PBF,,5.0,force,,69.5,,370.0,136.0,air,-1.0,,,90.0,25.0,5.7353805434652685,AlSi10Mg,85.1542104763136,-85.1542104763136
926622.336764671,89.858457959488,170.0,67.0,,powder,251.0,1975.0,,,1.0,,200.0,30.0,18.0,L-PBF,,5.0,force,,69.5,,370.0,136.0,air,-1.0,,,90.0,25.0,5.966902764911728,AlSi10Mg,89.858457959488,-89.858457959488
934571.253097038,84.9564475142841,170.0,67.0,,powder,251.0,1975.0,,,1.0,,200.0,30.0,18.0,L-PBF,,5.0,force,,69.5,,370.0,136.0,air,-1.0,,,90.0,25.0,5.9706124182319105,AlSi10Mg,84.9564475142841,-84.9564475142841
87503.0814739824,109.671399893993,170.0,67.0,,powder,296.0,1975.0,,,1.0,,200.0,30.0,10.4,L-PBF,,5.0,force,,70.0,,370.0,240.0,air,-1.0,,,90.0,25.0,4.942023347234684,AlSi10Mg,109.671399893993,-109.671399893993
202362.989227101,80.2065368040207,170.0,67.0,,powder,296.0,1975.0,,,1.0,,200.0,30.0,10.4,L-PBF,,5.0,force,,70.0,,370.0,240.0,air,-1.0,,,90.0,25.0,5.306131086012507,AlSi10Mg,80.2065368040207,-80.2065368040207
280505.75979217,85.3606475520063,170.0,67.0,,powder,296.0,1975.0,,,1.0,,200.0,30.0,10.4,L-PBF,,5.0,force,,70.0,,370.0,240.0,air,-1.0,,,90.0,25.0,5.447941783311518,AlSi10Mg,85.3606475520063,-85.3606475520063
300503.238377923,90.4903938699846,170.0,67.0,,powder,296.0,1975.0,,,1.0,,200.0,30.0,10.4,L-PBF,,5.0,force,,70.0,,370.0,240.0,air,-1.0,,,90.0,25.0,5.4778491565453615,AlSi10Mg,90.4903938699846,-90.4903938699846
431401.891459286,70.1231013182364,170.0,67.0,,powder,296.0,1975.0,,,1.0,,200.0,30.0,10.4,L-PBF,,5.0,force,,70.0,,370.0,240.0,air,-1.0,,,90.0,25.0,5.6348820449124,AlSi10Mg,70.1231013182364,-70.1231013182364
9832454.99028283,79.6215150168201,170.0,67.0,,powder,296.0,1975.0,,,1.0,,200.0,30.0,10.4,L-PBF,,5.0,force,,70.0,,370.0,240.0,air,-1.0,,,90.0,25.0,6.992661967030267,AlSi10Mg,79.6215150168201,-79.6215150168201
107723.252305328,175.42204958937,,,,powder,494.7,,,,1.0,,,,66.5,binder jetting,,5.5,force,,187.0,,,144.7,air,-1.0,,,90.0,25.0,5.032309456853613,316L,175.42204958937,-175.42204958937
117517.802549937,165.563995452083,,,,powder,494.7,,,,1.0,,,,66.5,binder jetting,,5.5,force,,187.0,,,144.7,air,-1.0,,,90.0,25.0,5.070103662042248,316L,165.563995452083,-165.563995452083
222445.071892064,175.209711544012,,,,powder,494.7,,,,1.0,,,,66.5,binder jetting,,5.5,force,,187.0,,,144.7,air,-1.0,,,90.0,25.0,5.3472227887139105,316L,175.209711544012,-175.209711544012
310500.423761854,160.259782388198,,,,powder,494.7,,,,1.0,,,,66.5,binder jetting,,5.5,force,,187.0,,,144.7,air,-1.0,,,90.0,25.0,5.4920621972253505,316L,160.259782388198,-160.259782388198
498925.288447956,160.312866899538,,,,powder,494.7,,,,1.0,,,,66.5,binder jetting,,5.5,force,,187.0,,,144.7,air,-1.0,,,90.0,25.0,5.69803551707822,316L,160.312866899538,-160.312866899538
733025.27523581,170.355271289338,,,,powder,494.7,,,,1.0,,,,66.5,binder jetting,,5.5,force,,187.0,,,144.7,air,-1.0,,,90.0,25.0,5.8651189496836835,316L,170.355271289338,-170.355271289338
849080.630278669,155.6327656891,,,,powder,494.7,,,,1.0,,,,66.5,binder jetting,,5.5,force,,187.0,,,144.7,air,-1.0,,,90.0,25.0,5.928948933615442,316L,155.6327656891,-155.6327656891
3277867.42436689,155.400336529386,,,,powder,494.7,,,,1.0,,,,66.5,binder jetting,,5.5,force,,187.0,,,144.7,air,-1.0,,,90.0,25.0,6.5155913842466076,316L,155.400336529386,-155.400336529386
19027.5424818752,239.828691797368,,,,powder,494.7,,,,1.0,,,,66.5,binder jetting,,5.5,force,,187.0,,,144.7,air,-1.0,,,90.0,25.0,4.27938270024283,316L,239.828691797368,-239.828691797368
53012.2876400354,249.987630379672,,,,powder,494.7,,,,1.0,,,,66.5,binder jetting,,5.5,force,,187.0,,,144.7,air,-1.0,,,90.0,25.0,4.72437654574703,316L,249.987630379672,-249.987630379672
55795.5472066378,230.07680668276,,,,powder,494.7,,,,1.0,,,,66.5,binder jetting,,5.5,force,,187.0,,,144.7,air,-1.0,,,90.0,25.0,4.74659954121806,316L,230.07680668276,-230.07680668276
211266.426729812,220.145576919777,,,,powder,494.7,,,,1.0,,,,66.5,binder jetting,,5.5,force,,187.0,,,144.7,air,-1.0,,,90.0,25.0,5.324830486903421,316L,220.145576919777,-220.145576919777
318435.513950499,210.108178134115,,,,powder,494.7,,,,1.0,,,,66.5,binder jetting,,5.5,force,,187.0,,,144.7,air,-1.0,,,90.0,25.0,5.503021497045017,316L,210.108178134115,-210.108178134115
598344.624735723,200.321936507418,,,,powder,494.7,,,,1.0,,,,66.5,binder jetting,,5.5,force,,187.0,,,144.7,air,-1.0,,,90.0,25.0,5.776951393872916,316L,200.321936507418,-200.321936507418
2464467.92975837,190.710576927577,,,,powder,494.7,,,,1.0,,,,66.5,binder jetting,,5.5,force,,187.0,,,144.7,air,-1.0,,,90.0,25.0,6.391723171032194,316L,190.710576927577,-190.710576927577
67233.5753649934,337.563920454546,,,,powder,918.0,,,,1.0,,,,18.4,E-PBF,100.0,5,force,,,,,861.0,air,0.1,,,,25.0,4.827586206896552,Ti-6Al-4V,750.1420454545466,75.01420454545466
85839.4650898429,360.003913497217,,,,powder,918.0,,,,1.0,,,,18.4,E-PBF,100.0,5,force,,,,,861.0,air,0.1,,,,25.0,4.93368700265252,Ti-6Al-4V,800.0086966604822,80.00086966604823
110941.194651903,360.006434945089,,,,powder,918.0,,,,1.0,,,,18.4,E-PBF,100.0,5,force,,,,,861.0,air,0.1,,,,25.0,5.045092838196285,Ti-6Al-4V,800.0142998779755,80.00142998779756
110941.194651903,292.501286989018,,,,powder,918.0,,,,1.0,,,,18.4,E-PBF,100.0,5,force,,,,,861.0,air,0.1,,,,25.0,5.045092838196285,Ti-6Al-4V,650.0028599755956,65.00028599755956
155359.016025803,337.452256337413,,,,powder,918.0,,,,1.0,,,,18.4,E-PBF,100.0,5,force,,,,,861.0,air,0.1,,,,25.0,5.191336461946542,Ti-6Al-4V,749.893902972029,74.9893902972029
591402.681200413,360.003913497217,,,,powder,918.0,,,,1.0,,,,18.4,E-PBF,100.0,5,force,,,,,861.0,air,0.1,,,,25.0,5.771883289124669,Ti-6Al-4V,800.0086966604822,80.00086966604823
906900.584282862,360.006434945089,,,,powder,918.0,,,,1.0,,,,18.4,E-PBF,100.0,5,force,,,,,861.0,air,0.1,,,,25.0,5.957559681697613,Ti-6Al-4V,800.0142998779755,80.00142998779756
1129927.02990204,281.372658169533,,,,powder,918.0,,,,1.0,,,,18.4,E-PBF,100.0,5,force,,,,,861.0,air,0.1,,,,25.0,6.053050397877982,Ti-6Al-4V,625.2725737100733,62.52725737100733
1261234.25016794,360.006434945089,,,,powder,918.0,,,,1.0,,,,18.4,E-PBF,100.0,5,force,,,,,861.0,air,0.1,,,,25.0,6.100795755968168,Ti-6Al-4V,800.0142998779755,80.00142998779756
1402131.57880979,292.56507738585,,,,powder,918.0,,,,1.0,,,,18.4,E-PBF,100.0,5,force,,,,,861.0,air,0.1,,,,25.0,6.146788770599037,Ti-6Al-4V,650.1446164129999,65.01446164129999
1864476.99510681,337.563920454546,,,,powder,918.0,,,,1.0,,,,18.4,E-PBF,100.0,5,force,,,,,861.0,air,0.1,,,,25.0,6.27055702917772,Ti-6Al-4V,750.1420454545466,75.01420454545466
2551102.25197125,315.063331325932,,,,powder,918.0,,,,1.0,,,,18.4,E-PBF,100.0,5,force,,,,,861.0,air,0.1,,,,25.0,6.406727866127198,Ti-6Al-4V,700.1407362798489,70.01407362798489
2859126.83522534,315.125249539312,,,,powder,918.0,,,,1.0,,,,18.4,E-PBF,100.0,5,force,,,,,861.0,air,0.1,,,,25.0,6.456233421750664,Ti-6Al-4V,700.2783323095822,70.02783323095822
4575717.04288076,337.563920454546,,,,powder,918.0,,,,1.0,,,,18.4,E-PBF,100.0,5,force,,,,,861.0,air,0.1,,,,25.0,6.660459160340254,Ti-6Al-4V,750.1420454545466,75.01420454545466
5632821.93218748,281.338794477581,,,,powder,918.0,,,,1.0,,,,18.4,E-PBF,100.0,5,force,,,,,861.0,air,0.1,,,,25.0,6.750726022300373,Ti-6Al-4V,625.1973210612912,62.51973210612912
6196238.66031029,281.249803321678,,,,powder,918.0,,,,1.0,,,,18.4,E-PBF,100.0,5,force,,,,,861.0,air,0.1,,,,25.0,6.792128137114874,Ti-6Al-4V,624.9995629370621,62.49995629370622
6248215.04381169,292.501304499072,,,,powder,918.0,,,,1.0,,,,18.4,E-PBF,100.0,5,force,,,,,861.0,air,0.1,,,,25.0,6.795755968169761,Ti-6Al-4V,650.0028988868266,65.00028988868267
7880462.8156699,337.563920454546,,,,powder,918.0,,,,1.0,,,,18.4,E-PBF,100.0,5,force,,,,,861.0,air,0.1,,,,25.0,6.896551724137931,Ti-6Al-4V,750.1420454545466,75.01420454545466
84445.5514610656,338.067226890756,90.0,,,powder,,1000.0,,,1.0,,,,,L-PBF,117.0,3.81,force,,,,195.0,,air,0.1,,,90.0,25.0,4.926576776147424,Hastelloy-X,751.26050420168,75.126050420168
152941.007421264,315.986139129738,90.0,,,powder,,1000.0,,,1.0,,,,,L-PBF,117.0,3.81,force,,,,195.0,,air,0.1,,,90.0,25.0,5.184523946556815,Hastelloy-X,702.1914202883066,70.21914202883066
171845.492124247,293.168558202295,90.0,,,powder,,1000.0,,,1.0,,,,,L-PBF,117.0,3.81,force,,,,195.0,,air,0.1,,,90.0,25.0,5.2351381441471325,Hastelloy-X,651.4856848939888,65.14856848939888
345088.635699684,269.824511362574,90.0,,,powder,,1000.0,,,1.0,,,,,L-PBF,117.0,3.81,force,,,,195.0,,air,0.1,,,90.0,25.0,5.537930657540739,Hastelloy-X,599.6100252501644,59.96100252501645
1395515.7100827,247.439429666938,90.0,,,powder,,1000.0,,,1.0,,,,,L-PBF,117.0,3.81,force,,,,195.0,,air,0.1,,,90.0,25.0,6.144734729942401,Hastelloy-X,549.8653992598622,54.98653992598622
15339.2093049389,360.580813883582,90.0,,,powder,840.5,1000.0,,,1.0,,,,29.75,L-PBF,117.0,3.81,force,,,,195.0,556.75,air,0.1,,,90.0,25.0,4.185802973475265,Hastelloy-X,801.290697519071,80.12906975190711
43818.4615177907,338.546709462799,90.0,,,powder,840.5,1000.0,,,1.0,,,,29.75,L-PBF,117.0,3.81,force,,,,195.0,556.75,air,0.1,,,90.0,25.0,4.641657125254275,Hastelloy-X,752.3260210284423,75.23260210284423
95417.726603786,316.161627767164,90.0,,,powder,840.5,1000.0,,,1.0,,,,29.75,L-PBF,117.0,3.81,force,,,,195.0,556.75,air,0.1,,,90.0,25.0,4.979629064966644,Hastelloy-X,702.5813950381422,70.25813950381422
145245.02814497,293.952034708955,90.0,,,powder,840.5,1000.0,,,1.0,,,,29.75,L-PBF,117.0,3.81,force,,,,195.0,556.75,air,0.1,,,90.0,25.0,5.162101275064707,Hastelloy-X,653.2267437976778,65.32267437976779
227979.889420333,270.0,90.0,,,powder,840.5,1000.0,,,1.0,,,,29.75,L-PBF,117.0,3.81,force,,,,195.0,556.75,air,0.1,,,90.0,25.0,5.357896538671575,Hastelloy-X,600.0,60.0
15963.8142330852,899.649704142012,1700.0,,,powder,1737.0,13.333,,,1.0,Ar,,350.0,5.9,P-DED,20.0,4.25,force,,,,1500.0,1152.0,air,-1.0,66.0,,0.0,25.0,4.203136665365091,420J1 martensitic stainless steel,899.649704142012,-899.649704142012
29570.8709229444,849.812519464341,1700.0,,,powder,1737.0,13.333,,,1.0,Ar,,350.0,5.9,P-DED,20.0,4.25,force,,,,1500.0,1152.0,air,-1.0,66.0,,0.0,25.0,4.470864115579852,420J1 martensitic stainless steel,849.812519464341,-849.812519464341
36940.1814038031,799.378386795391,1700.0,,,powder,1737.0,13.333,,,1.0,Ar,,350.0,5.9,P-DED,20.0,4.25,force,,,,1500.0,1152.0,air,-1.0,66.0,,0.0,25.0,4.5674990238188204,420J1 martensitic stainless steel,799.378386795391,-799.378386795391
60881.8302853274,750.138150109,1700.0,,,powder,1737.0,13.333,,,1.0,Ar,,350.0,5.9,P-DED,20.0,4.25,force,,,,1500.0,1152.0,air,-1.0,66.0,,0.0,25.0,4.784487700117142,420J1 martensitic stainless steel,750.138150109,-750.138150109
198150.208379719,599.268763625039,1700.0,,,powder,1737.0,13.333,,,1.0,Ar,,350.0,5.9,P-DED,20.0,4.25,force,,,,1500.0,1152.0,air,-1.0,66.0,,0.0,25.0,5.296994533385397,420J1 martensitic stainless steel,599.268763625039,-599.268763625039
468858.907249769,650.299844285269,1700.0,,,powder,1737.0,13.333,,,1.0,Ar,,350.0,5.9,P-DED,20.0,4.25,force,,,,1500.0,1152.0,air,-1.0,66.0,,0.0,25.0,5.671042171026943,420J1 martensitic stainless steel,650.299844285269,-650.299844285269
47270.4790868423,650.732855808159,1700.0,,,powder,1737.0,13.333,,,1.0,Ar,,350.0,5.9,P-DED,20.0,4.25,force,,,,1500.0,1152.0,air,-1.0,66.0,,0.0,25.0,4.674590003904725,420J1 martensitic stainless steel,650.732855808159,-650.732855808159
92149.8703702647,600.895671130489,1700.0,,,powder,1737.0,13.333,,,1.0,Ar,,350.0,5.9,P-DED,20.0,4.25,force,,,,1500.0,1152.0,air,-1.0,66.0,,0.0,25.0,4.9644947286216325,420J1 martensitic stainless steel,600.895671130489,-600.895671130489
311222.55659928,550.461538461538,1700.0,,,powder,1737.0,13.333,,,1.0,Ar,,350.0,5.9,P-DED,20.0,4.25,force,,,,1500.0,1152.0,air,-1.0,66.0,,0.0,25.0,5.493071065989848,420J1 martensitic stainless steel,550.461538461538,-550.461538461538
383857.064716919,300.197978037939,100.0,,,powder,,750.0,stripe,,1.0,N2,25.0,40.0,,L-PBF,,5.5,force,,,,195.0,,air,-1.0,,,45.0,25.0,5.5841695380113565,Maraging Steel MS1,300.197978037939,-300.197978037939
449973.240710678,300.153744427697,100.0,,,powder,,750.0,stripe,,1.0,N2,25.0,40.0,,L-PBF,,5.5,force,,,,195.0,,air,-1.0,,,45.0,25.0,5.653186687648144,Maraging Steel MS1,300.153744427697,-300.153744427697
499148.142149906,300.021043596972,100.0,,,powder,,750.0,stripe,,1.0,N2,25.0,40.0,,L-PBF,,5.5,force,,,,195.0,,air,-1.0,,,45.0,25.0,5.698229458990047,Maraging Steel MS1,300.021043596972,-300.021043596972
878896.650562369,299.887000116,100.0,,,powder,1959.0,750.0,stripe,,1.0,N2,25.0,40.0,5.7,L-PBF,,5.5,force,,,,195.0,1859.0,air,-1.0,,,0.0,25.0,5.943937809397632,Maraging Steel MS1,299.887000116,-299.887000116
917471.998374787,300.265611073056,100.0,,,powder,1959.0,750.0,stripe,,1.0,N2,25.0,40.0,5.7,L-PBF,,5.5,force,,,,195.0,1859.0,air,-1.0,,,0.0,25.0,5.962592818279014,Maraging Steel MS1,300.265611073056,-300.265611073056
1337649.52812598,300.139407420704,100.0,,,powder,1959.0,750.0,stripe,,1.0,N2,25.0,40.0,5.7,L-PBF,,5.5,force,,,,195.0,1859.0,air,-1.0,,,0.0,25.0,6.126342340682257,Maraging Steel MS1,300.139407420704,-300.139407420704
1945608.58402095,300.138279163276,100.0,,,powder,1959.0,750.0,stripe,,1.0,N2,25.0,40.0,5.7,L-PBF,,5.5,force,,,,195.0,1859.0,air,-1.0,,,0.0,25.0,6.289055473703201,Maraging Steel MS1,300.138279163276,-300.138279163276
1997357.28033497,300.138279163276,100.0,,,powder,1959.0,750.0,stripe,,1.0,N2,25.0,40.0,5.7,L-PBF,,5.5,force,,,,195.0,1859.0,air,-1.0,,,0.0,25.0,6.300455756908492,Maraging Steel MS1,300.138279163276,-300.138279163276
305371.098172281,299.975484571733,100.0,,,powder,1960.0,750.0,stripe,,1.0,N2,25.0,40.0,4.8,L-PBF,,5.5,force,,,,195.0,1874.0,air,-1.0,,,90.0,25.0,5.484827930892427,Maraging Steel MS1,299.975484571733,-299.975484571733
387766.697637457,299.975484571733,100.0,,,powder,1960.0,750.0,stripe,,1.0,N2,25.0,40.0,4.8,L-PBF,,5.5,force,,,,195.0,1874.0,air,-1.0,,,90.0,25.0,5.588570508060558,Maraging Steel MS1,299.975484571733,-299.975484571733
414415.25054871,300.11430858932,100.0,,,powder,1960.0,750.0,stripe,,1.0,N2,25.0,40.0,4.8,L-PBF,,5.5,force,,,,195.0,1874.0,air,-1.0,,,90.0,25.0,5.617435729138918,Maraging Steel MS1,300.11430858932,-300.11430858932
439468.098265216,300.11430858932,100.0,,,powder,1960.0,750.0,stripe,,1.0,N2,25.0,40.0,4.8,L-PBF,,5.5,force,,,,195.0,1874.0,air,-1.0,,,90.0,25.0,5.642927354380809,Maraging Steel MS1,300.11430858932,-300.11430858932
464374.056918802,300.11430858932,100.0,,,powder,1960.0,750.0,stripe,,1.0,N2,25.0,40.0,4.8,L-PBF,,5.5,force,,,,195.0,1874.0,air,-1.0,,,90.0,25.0,5.666867949111916,Maraging Steel MS1,300.11430858932,-300.11430858932
161699.263267561,300.00369215503,100.0,,,powder,,750.0,stripe,,1.0,N2,25.0,40.0,,L-PBF,,5.5,force,,,,195.0,,air,-1.0,,,45.0,160.0,5.208708041183075,Maraging Steel MS1,300.00369215503,-300.00369215503
194915.424967662,300.067240290503,100.0,,,powder,,750.0,stripe,,1.0,N2,25.0,40.0,,L-PBF,,5.5,force,,,,195.0,,air,-1.0,,,45.0,160.0,5.289846209118979,Maraging Steel MS1,300.067240290503,-300.067240290503
210039.742067143,300.00369215503,100.0,,,powder,,750.0,stripe,,1.0,N2,25.0,40.0,,L-PBF,,5.5,force,,,,195.0,,air,-1.0,,,45.0,160.0,5.322301476293341,Maraging Steel MS1,300.00369215503,-300.00369215503
229635.172360437,300.004104805261,100.0,,,powder,,750.0,stripe,,1.0,N2,25.0,40.0,,L-PBF,,5.5,force,,,,195.0,,air,-1.0,,,45.0,160.0,5.361038408082094,Maraging Steel MS1,300.004104805261,-300.004104805261
254716.456555022,299.877833834775,100.0,,,powder,,750.0,stripe,,1.0,N2,25.0,40.0,,L-PBF,,5.5,force,,,,195.0,,air,-1.0,,,45.0,160.0,5.406057004485241,Maraging Steel MS1,299.877833834775,-299.877833834775
179583.807245392,300.066558705043,100.0,,,powder,1766.0,750.0,stripe,,1.0,N2,25.0,40.0,7.0,L-PBF,,5.5,force,,,,195.0,1695.0,air,-1.0,,,0.0,160.0,5.254267174530539,Maraging Steel MS1,300.066558705043,-300.066558705043
189056.954005097,299.939462434097,100.0,,,powder,1766.0,750.0,stripe,,1.0,N2,25.0,40.0,7.0,L-PBF,,5.5,force,,,,195.0,1695.0,air,-1.0,,,0.0,160.0,5.276592656469762,Maraging Steel MS1,299.939462434097,-299.939462434097
252007.617820418,299.563318777293,100.0,,,powder,1766.0,750.0,stripe,,1.0,N2,25.0,40.0,7.0,L-PBF,,5.5,force,,,,195.0,1695.0,air,-1.0,,,0.0,160.0,5.401413669064748,Maraging Steel MS1,299.563318777293,-299.563318777293
270645.548166645,299.299684102945,100.0,,,powder,1766.0,750.0,stripe,,1.0,N2,25.0,40.0,7.0,L-PBF,,5.5,force,,,,195.0,1695.0,air,-1.0,,,0.0,160.0,5.432400887800398,Maraging Steel MS1,299.299684102945,-299.299684102945
132787.84083149,300.076918918523,100.0,,,powder,1779.0,750.0,stripe,,1.0,N2,25.0,40.0,4.5,L-PBF,,5.5,force,,,,195.0,1697.0,air,-1.0,,,90.0,160.0,5.12315830920706,Maraging Steel MS1,300.076918918523,-300.076918918523
160532.324022806,300.034504604385,100.0,,,powder,1779.0,750.0,stripe,,1.0,N2,25.0,40.0,4.5,L-PBF,,5.5,force,,,,195.0,1697.0,air,-1.0,,,90.0,160.0,5.205562493010771,Maraging Steel MS1,300.034504604385,-300.034504604385
170615.32457906,299.999114236871,100.0,,,powder,1779.0,750.0,stripe,,1.0,N2,25.0,40.0,4.5,L-PBF,,5.5,force,,,,195.0,1697.0,air,-1.0,,,90.0,160.0,5.232018036686269,Maraging Steel MS1,299.999114236871,-299.999114236871
183673.8230277,299.813841111408,100.0,,,powder,1779.0,750.0,stripe,,1.0,N2,25.0,40.0,4.5,L-PBF,,5.5,force,,,,195.0,1697.0,air,-1.0,,,90.0,160.0,5.26404726558889,Maraging Steel MS1,299.813841111408,-299.813841111408
