Data source,Material_Code,Sequence,Resin Type,Waveform,Control,Fibre Volume Fraction,Fibre Weight Fraction,Fibre Weight Fraction (0-deg),Fibre Weight Fraction (45-deg),Fibre Weight Fraction (90-deg),Fibre Weight Fraction (Other Dir.),Thickness,Tab Thickness,Width,Length,Load Length,Area,Maximum Stress,Minimum Stress,Maximum Strain,Minimum Strain,R-value,Frequency,Ultimate Tensile Stress,Ultimate Compressive Stress,Tensile Modulus,Compressive Modulus,Ultimate Tensile Strain,Ultimate Compressive Strain,Cycles to Failure,log10(Cycles to Failure)
SNL/MSU/DOE,Carbon prepreg[90/0]2S,90/0/90/0/0/90/0/90,EP,UNK,UNK,55.1,,50,0,50,0,4.65,,,,,,-58.6,-586,,,10,2,,-630.875,,61.67,,-1.11,962124,5.98323104817639
SNL/MSU/DOE,Carbon prepreg[90/0]2S,90/0/90/0/0/90/0/90,EP,UNK,UNK,55.4,,50,0,50,0,4.53,,,,,,-62.1,-621,,,10,2,,-630.875,,61.67,,-1.11,20512,4.31200800783872
SNL/MSU/DOE,Carbon prepreg[90/0]2S,90/0/90/0/0/90/0/90,EP,UNK,UNK,55.1,,50,0,50,0,4.65,,,,,,-65.5,-655,,,10,1,,-630.875,,61.67,,-1.11,426,2.62940959910272
SNL/MSU/DOE,Carbon prepreg[90/0]2S,90/0/90/0/0/90/0/90,EP,UNK,UNK,54.4,,50,0,50,0,4.45,,,,,,-65.5,-655,,,10,1,,-630.875,,61.67,,-1.11,4,0.602059991327962
SNL/MSU/DOE,Carbon prepreg[90/0]2S,90/0/90/0/0/90/0/90,EP,UNK,UNK,55.3,,50,0,50,0,4.52,,,,,,-64.8,-648,,,10,1,,-630.875,,61.67,,-1.11,14,1.14612803567824
SNL/MSU/DOE,Carbon prepreg[90/0]2S,90/0/90/0/0/90/0/90,EP,UNK,UNK,54.8,,50,0,50,0,4.48,,,,,,-64.1,-641,,,10,1,,-630.875,,61.67,,-1.11,2,0.301029995663981
SNL/MSU/DOE,Carbon prepreg[90/0]2S,90/0/90/0/0/90/0/90,EP,UNK,UNK,55.7,,50,0,50,0,4.55,,,,,,-63.4,-634,,,10,1,,-630.875,,61.67,,-1.11,1181,3.07224989761352
SNL/MSU/DOE,Carbon prepreg[90/0]2S,90/0/90/0/0/90/0/90,EP,UNK,UNK,55.7,,50,0,50,0,4.55,,,,,,-63.4,-634,,,10,1,,-630.875,,61.67,,-1.11,5,0.698970004336019
SNL/MSU/DOE,Carbon prepreg[90/0]2S,90/0/90/0/0/90/0/90,EP,UNK,UNK,55.7,,50,0,50,0,4.55,,,,,,-63.4,-634,,,10,1,,-630.875,,61.67,,-1.11,2,0.301029995663981
SNL/MSU/DOE,Carbon prepreg[90/0]2S,90/0/90/0/0/90/0/90,EP,UNK,UNK,55.7,,50,0,50,0,4.6,,,,,,-62.1,-621,,,10,1,,-630.875,,61.67,,-1.11,90908,4.95860210327672
SNL/MSU/DOE,Carbon prepreg[90/0]2S,90/0/90/0/0/90/0/90,EP,UNK,UNK,55.7,,50,0,50,0,4.6,,,,,,-58.6,-586,,,10,1,,-630.875,,61.67,,-1.11,33614,4.52652019573527
SNL/MSU/DOE,Carbon prepreg[90/0]2S,90/0/90/0/0/90/0/90,EP,UNK,UNK,54.4,,50,0,50,0,4.71,,,,,,-58.6,-586,,,10,1,,-630.875,,61.67,,-1.11,492,2.69196510276736
SNL/MSU/DOE,Carbon prepreg[90/0]2S,90/0/90/0/0/90/0/90,EP,UNK,UNK,56,,50,0,50,0,4.58,,,,,,-58.6,-586,,,10,1,,-630.875,,61.67,,-1.11,934,2.97034687623009
SNL/MSU/DOE,Carbon prepreg[90/0]2S,90/0/90/0/0/90/0/90,EP,UNK,UNK,55.3,,50,0,50,0,4.64,,,,,,-57.2,-572,,,10,1,,-630.875,,61.67,,-1.11,1201,3.07954300740291
SNL/MSU/DOE,Carbon prepreg[90/0]2S,90/0/90/0/0/90/0/90,EP,UNK,UNK,54.1,,50,0,50,0,4.74,,,,,,-55.2,-552,,,10,2,,-630.875,,61.67,,-1.11,8056,3.90611945754556
SNL/MSU/DOE,Carbon prepreg[90/0]2S,90/0/90/0/0/90/0/90,EP,UNK,UNK,54.3,,50,0,50,0,4.72,,,,,,-64.1,-641,,,10,1,,-630.875,,61.67,,-1.11,3,0.477121254719662
SNL/MSU/DOE,Carbon prepreg[90/0]2S,90/0/90/0/0/90/0/90,EP,UNK,UNK,55.3,,50,0,50,0,4.52,,,,,,-62.1,-621,,,10,1,,-630.875,,61.67,,-1.11,2,0.301029995663981
SNL/MSU/DOE,Carbon prepreg[90/0]2S,90/0/90/0/0/90/0/90,EP,UNK,UNK,55.5,,50,0,50,0,4.62,,,,,,-58.6,-586,,,10,1,,-630.875,,61.67,,-1.11,1254,3.0982975364947
SNL/MSU/DOE,Carbon prepreg[90/0]2S,90/0/90/0/0/90/0/90,EP,UNK,UNK,55,,50,0,50,0,4.66,,,,,,-58.6,-586,,,10,2,,-630.875,,61.67,,-1.11,236909,5.37458155956655
SNL/MSU/DOE,Carbon prepreg[90/0]2S,90/0/90/0/0/90/0/90,EP,UNK,UNK,56,,50,0,50,0,4.58,,,,,,-58.6,-586,,,10,2,,-630.875,,61.67,,-1.11,6972,3.84335737843796
SNL/MSU/DOE,Carbon prepreg[90/0]2S,90/0/90/0/0/90/0/90,EP,UNK,UNK,55,,50,0,50,0,4.66,,,,,,-57.2,-572,,,10,2,,-630.875,,61.67,,-1.11,3352,3.52530400995824
SNL/MSU/DOE,Carbon prepreg[90/0]2S,90/0/90/0/0/90/0/90,EP,UNK,UNK,55.4,,50,0,50,0,4.53,,,,,,-55.2,-552,,,10,2,,-630.875,,61.67,,-1.11,260626,5.41601773867236
SNL/MSU/DOE,Carbon prepreg[90/0]2S,90/0/90/0/0/90/0/90,EP,UNK,UNK,55.5,,50,0,50,0,4.62,,,,,,-55.2,-552,,,10,2,,-630.875,,61.67,,-1.11,12101,4.08282126093933
SNL/MSU/DOE,Carbon prepreg[90/0]2S,90/0/90/0/0/90/0/90,EP,UNK,UNK,56,,50,0,50,0,4.58,,,,,,-55.2,-552,,,10,2,,-630.875,,61.67,,-1.11,742,2.87040390527903
SNL/MSU/DOE,Carbon prepreg[90/0]2S,90/0/90/0/0/90/0/90,EP,UNK,UNK,56,,50,0,50,0,4.58,,,,,,-62.1,-621,,,10,1,,-630.875,,61.67,,-1.11,8,0.903089986991944
SNL/MSU/DOE,Carbon prepreg[90/0]2S,90/0/90/0/0/90/0/90,EP,UNK,UNK,55.3,,50,0,50,0,4.64,,,,,,-55.2,-552,,,10,2,,-630.875,,61.67,,-1.11,83220,4.92022771145693
SNL/MSU/DOE,Carbon prepreg[±45/[0]2/±45],45/-45/0/0/45/-45,EP,UNK,UNK,55.9,,50,50,0,0,2.06,,,,,,1034,103.4,1.24,,0.1,1,1189.88888888889,,76.6444444444445,,1.45,,17589,4.24524114890446
SNL/MSU/DOE,Carbon prepreg[±45/[0]2/±45],45/-45/0/0/45/-45,EP,UNK,UNK,57.3,,50,50,0,0,2.01,,,,,,1000,100,1.32,,0.1,1,1189.88888888889,,76.6444444444445,,1.45,,6622,3.82098917641605
SNL/MSU/DOE,Carbon prepreg[±45/[0]2/±45],45/-45/0/0/45/-45,EP,UNK,UNK,55.9,,50,50,0,0,2.06,,,,,,1000,100,1.22,,0.1,1.3,1189.88888888889,,76.6444444444445,,1.45,,167138,5.22307520102512
SNL/MSU/DOE,Carbon prepreg[±45/[0]2/±45],45/-45/0/0/45/-45,EP,UNK,UNK,55.9,,50,50,0,0,2.06,,,,,,1000,100,1.27,,0.1,1.3,1189.88888888889,,76.6444444444445,,1.45,,88162,4.94528143381161
SNL/MSU/DOE,Carbon prepreg[±45/[0]2/±45],45/-45/0/0/45/-45,EP,UNK,UNK,57.3,,50,50,0,0,2.01,,,,,,1000,100,1.18,,0.1,1.3,1189.88888888889,,76.6444444444445,,1.45,,36064,4.55707389436601
SNL/MSU/DOE,Carbon prepreg[±45/[0]2/±45],45/-45/0/0/45/-45,EP,UNK,UNK,55.9,,50,50,0,0,2.06,,,,,,965,96.5,1.09,,0.1,1.5,1189.88888888889,,76.6444444444445,,1.45,,841538,5.92507373150341
SNL/MSU/DOE,Carbon prepreg[±45/[0]2/±45],45/-45/0/0/45/-45,EP,UNK,UNK,56.7,,50,50,0,0,2.03,,,,,,1000,100,1.14,,0.1,1.3,1189.88888888889,,76.6444444444445,,1.45,,376294,5.57552729355859
SNL/MSU/DOE,Carbon prepreg[±45/[0]2/±45],45/-45/0/0/45/-45,EP,UNK,UNK,57.3,,50,50,0,0,2.01,,,,,,965,96.5,1.18,,0.1,1.5,1189.88888888889,,76.6444444444445,,1.45,,280056,5.44724488155387
SNL/MSU/DOE,Carbon prepreg[±45/[0]2/±45],45/-45/0/0/45/-45,EP,UNK,UNK,54.6,,50,50,0,0,2.11,,,,,,965,96.5,1.17,,0.1,1.5,1189.88888888889,,76.6444444444445,,1.45,,127413,5.10521374150194
SNL/MSU/DOE,Carbon prepreg[±45/[0]2/±45],45/-45/0/0/45/-45,EP,UNK,UNK,56.7,,50,50,0,0,2.03,,,,,,1069,106.9,1.29,,0.1,0.5,1189.88888888889,,76.6444444444445,,1.45,,171,2.23299611039215
SNL/MSU/DOE,Carbon prepreg[±45/[0]2/±45],45/-45/0/0/45/-45,EP,UNK,UNK,57.3,,50,50,0,0,2.01,,,,,,1051,105.1,1.24,,0.1,0.5,1189.88888888889,,76.6444444444445,,1.45,,10686,4.02881516984689
SNL/MSU/DOE,Carbon prepreg[±45/[0]2/±45],45/-45/0/0/45/-45,EP,UNK,UNK,56.4,,50,50,0,0,2.04,,,,,,1051,105.1,1.3,,0.1,0.5,1189.88888888889,,76.6444444444445,,1.45,,4248,3.62818450807341
SNL/MSU/DOE,Carbon prepreg[±45/[0]2/±45],45/-45/0/0/45/-45,EP,UNK,UNK,55.9,,50,50,0,0,2.06,,,,,,948,94.8,1.07,,0.1,3,1189.88888888889,,76.6444444444445,,1.45,,1794745,6.25400275210101
SNL/MSU/DOE,Carbon prepreg[±45/[0]2/±45],45/-45/0/0/45/-45,EP,UNK,UNK,57,,50,50,0,0,2.02,,,,,,1051,105.1,1.27,,0.1,1,1189.88888888889,,76.6444444444445,,1.45,,384,2.58433122436753
SNL/MSU/DOE,Carbon prepreg[±45/[0]2/±45],45/-45/0/0/45/-45,EP,UNK,UNK,57.3,,50,50,0,0,2.01,,,,,,1051,105.1,1.26,,0.1,0.5,1189.88888888889,,76.6444444444445,,1.45,,64150,4.80719666071095
SNL/MSU/DOE,Carbon prepreg[±45/[0]2/±45],45/-45/0/0/45/-45,EP,UNK,UNK,57.3,,50,50,0,0,2.01,,,,,,1051,105.1,1.32,,0.1,0.5,1189.88888888889,,76.6444444444445,,1.45,,22624,4.35456939211681
SNL/MSU/DOE,Carbon prepreg[±45/[0]2/±45],45/-45/0/0/45/-45,EP,UNK,UNK,55.9,,50,50,0,0,2.06,,,,,,965,96.5,1.14,,0.1,1.5,1189.88888888889,,76.6444444444445,,1.45,,164465,5.21607348937323
SNL/MSU/DOE,Carbon prepreg[±45/[0]2/±45],45/-45/0/0/45/-45,EP,UNK,UNK,56.4,,50,50,0,0,2.04,,,,,,965,96.5,1.11,,0.1,1.5,1189.88888888889,,76.6444444444445,,1.45,,630711,5.79983040543068
SNL/MSU/DOE,Carbon prepreg[±45/[0]2/±45],45/-45/0/0/45/-45,EP,UNK,UNK,54.6,,50,50,0,0,2.11,,,,,,965,96.5,1.16,,0.1,1.5,1189.88888888889,,76.6444444444445,,1.45,,57801,4.76193535210089
SNL/MSU/DOE,Carbon prepreg[±45/[0]2/±45],45/-45/0/0/45/-45,EP,UNK,UNK,56.7,,50,50,0,0,2.03,,,,,,965,96.5,1.1,,0.1,1.5,1189.88888888889,,76.6444444444445,,1.45,,192999,5.28555505877147
SNL/MSU/DOE,Carbon prepreg[±45/[0]2/±45],45/-45/0/0/45/-45,EP,UNK,UNK,56.7,,50,50,0,0,2.03,,,,,,1000,100,1.27,,0.1,1.5,1189.88888888889,,76.6444444444445,,1.45,,13188,4.12017893847112
SNL/MSU/DOE,Carbon prepreg[±45/[0]2/±45],45/-45/0/0/45/-45,EP,UNK,UNK,56.4,,50,50,0,0,2.04,,,,,,1000,100,1.21,,0.1,1,1189.88888888889,,76.6444444444445,,1.45,,35026,4.54439054333775
SNL/MSU/DOE,Carbon prepreg[±45/[0]2/±45],45/-45/0/0/45/-45,EP,UNK,UNK,57,,50,50,0,0,2.02,,,,,,1000,100,1.18,,0.1,1,1189.88888888889,,76.6444444444445,,1.45,,188064,5.2743056690343
SNL/MSU/DOE,Carbon prepreg[±45/[0]2/±45],45/-45/0/0/45/-45,EP,UNK,UNK,57,,50,50,0,0,2.02,,,,,,1000,100,1.25,,0.1,1,1189.88888888889,,76.6444444444445,,1.45,,9786,3.99060521142392
SNL/MSU/DOE,Carbon prepreg[±45/[0]2/±45],45/-45/0/0/45/-45,EP,UNK,UNK,56.7,,50,50,0,0,2.03,,,,,,1051,105.1,1.28,,0.1,0.5,1189.88888888889,,76.6444444444445,,1.45,,8679,3.93846968836765
SNL/MSU/DOE,Carbon prepreg[±45/[0]2/±45],45/-45/0/0/45/-45,EP,UNK,UNK,56.7,,50,50,0,0,2.03,,,,,,1051,105.1,1.22,,0.1,0.5,1189.88888888889,,76.6444444444445,,1.45,,22706,4.35614063351813
SNL/MSU/DOE,Carbon prepreg[±45/[0]2/±45],45/-45/0/0/45/-45,EP,UNK,UNK,56.7,,50,50,0,0,2.03,,,,,,1051,105.1,1.31,,0.1,0.5,1189.88888888889,,76.6444444444445,,1.45,,2364,3.37364747220922
SNL/MSU/DOE,Carbon prepreg[±45/[0]2/±45],45/-45/0/0/45/-45,EP,UNK,UNK,56.4,,50,50,0,0,2.04,,,,,,1051,105.1,1.24,,0.1,0.5,1189.88888888889,,76.6444444444445,,1.45,,2191,3.34064237756071
SNL/MSU/DOE,UNI-PPG1200-PU[0]6,0/0/0/0/0/0,,UNK,UNK,59,,92,0,8,0,4.99,,,,,,414,-414,1.01,-1.01,-1,1.3,1060.2,-745,40.6,42.3666666666667,2.904,-1.84,10144,4.00620924053766
SNL/MSU/DOE,UNI-PPG1200-PU[0]6,0/0/0/0/0/0,,UNK,UNK,59,,92,0,8,0,4.24,,,,,,379,-379,0.93,-0.93,-1,1.5,1060.2,-745,40.6,42.3666666666667,2.904,-1.84,10903,4.03754601208583
SNL/MSU/DOE,UNI-PPG1200-PU[0]6,0/0/0/0/0/0,,UNK,UNK,59,,92,0,8,0,4.05,,,,,,345,-345,0.84,-0.84,-1,1.5,1060.2,-745,40.6,42.3666666666667,2.904,-1.84,42852,4.63197109624041
SNL/MSU/DOE,UNI-PPG1200-PU[0]6,0/0/0/0/0/0,,UNK,UNK,59,,92,0,8,0,4.27,,,,,,345,-345,0.84,-0.84,-1,1.5,1060.2,-745,40.6,42.3666666666667,2.904,-1.84,27043,4.43205486815627
SNL/MSU/DOE,UNI-PPG1200-PU[0]6,0/0/0/0/0/0,,UNK,UNK,59,,92,0,8,0,4.98,,,,,,345,-345,0.84,-0.84,-1,1.3,1060.2,-745,40.6,42.3666666666667,2.904,-1.84,20532,4.31243125558873
SNL/MSU/DOE,UNI-PPG1200-PU[0]6,0/0/0/0/0/0,,UNK,UNK,59,,92,0,8,0,4.14,,,,,,310,-310,0.76,-0.76,-1,1.5,1060.2,-745,40.6,42.3666666666667,2.904,-1.84,106485,5.02728843522984
SNL/MSU/DOE,UNI-PPG1200-PU[0]6,0/0/0/0/0/0,,UNK,UNK,59,,92,0,8,0,4.19,,,,,,241,-241,0.59,-0.59,-1,1.5,1060.2,-745,40.6,42.3666666666667,2.904,-1.84,1680125,6.2253415941013
SNL/MSU/DOE,UNI-PPG1200-PU[0]6,0/0/0/0/0/0,,UNK,UNK,59,,92,0,8,0,4.94,,,,,,345,-345,0.84,-0.84,-1,1.3,1060.2,-745,40.6,42.3666666666667,2.904,-1.84,35832,4.55427104943663
SNL/MSU/DOE,UNI-PPG1200-PU[0]6,0/0/0/0/0/0,,UNK,UNK,59,,92,0,8,0,4.99,,,,,,345,-345,0.84,-0.84,-1,1,1060.2,-745,40.6,42.3666666666667,2.904,-1.84,24227,4.38429963930838
SNL/MSU/DOE,UNI-PPG1200-PU[0]6,0/0/0/0/0/0,,UNK,UNK,59,,92,0,8,0,5.02,,,,,,414,-414,1.01,-1.01,-1,1,1060.2,-745,40.6,42.3666666666667,2.904,-1.84,7967,3.90129481716557
SNL/MSU/DOE,UNI-PPG1200-PU[0]6,0/0/0/0/0/0,,UNK,UNK,59,,92,0,8,0,4.88,,,,,,207,-207,0.5,-0.5,-1,1,1060.2,-745,40.6,42.3666666666667,2.904,-1.84,1057085,6.02410991024665
SNL/MSU/DOE,UNI-PPG1200-PU[0]6,0/0/0/0/0/0,,UNK,UNK,59,,92,0,8,0,4.93,,,,,,517,-517,1.26,-1.26,-1,1,1060.2,-745,40.6,42.3666666666667,2.904,-1.84,219,2.34044411484012
SNL/MSU/DOE,UNI-PPG1200-PU[0]6,0/0/0/0/0/0,,UNK,UNK,59,,92,0,8,0,1.68,,,,,,414,41.4,1.08,,0.1,2,1060.2,-745,40.6,42.3666666666667,2.904,-1.84,310952,5.49269335448021
SNL/MSU/DOE,UNI-PPG1200-PU[0]6,0/0/0/0/0/0,,UNK,UNK,59,,92,0,8,0,1.68,,,,,,552,55.2,1.34,,0.1,2,1060.2,-745,40.6,42.3666666666667,2.904,-1.84,9204,3.96397660999661
SNL/MSU/DOE,UNI-PPG1200-PU[0]6,0/0/0/0/0/0,,UNK,UNK,59,,92,0,8,0,1.68,,,,,,552,55.2,1.36,,0.1,2,1060.2,-745,40.6,42.3666666666667,2.904,-1.84,28690,4.457730548246
SNL/MSU/DOE,UNI-PPG1200-PU[0]6,0/0/0/0/0/0,,UNK,UNK,59,,92,0,8,0,1.68,,,,,,552,55.2,1.29,,0.1,2,1060.2,-745,40.6,42.3666666666667,2.904,-1.84,23966,4.3795955549811
SNL/MSU/DOE,UNI-PPG1200-PU[0]6,0/0/0/0/0/0,,UNK,UNK,59,,92,0,8,0,1.68,,,,,,448,44.8,1.11,,0.1,2,1060.2,-745,40.6,42.3666666666667,2.904,-1.84,96223,4.98327889302731
SNL/MSU/DOE,UNI-PPG1200-PU[0]6,0/0/0/0/0/0,,UNK,UNK,59,,92,0,8,0,1.68,,,,,,448,44.8,1.08,,0.1,2,1060.2,-745,40.6,42.3666666666667,2.904,-1.84,162886,5.21188375843969
SNL/MSU/DOE,UNI-PPG1200-PU[0]6,0/0/0/0/0/0,,UNK,UNK,59,,92,0,8,0,1.68,,,,,,448,44.8,1.12,,0.1,2,1060.2,-745,40.6,42.3666666666667,2.904,-1.84,173091,5.23827448698601
SNL/MSU/DOE,UNI-PPG1200-PU[0]6,0/0/0/0/0/0,,UNK,UNK,59,,92,0,8,0,1.68,,,,,,483,48.3,1.23,,0.1,2,1060.2,-745,40.6,42.3666666666667,2.904,-1.84,25643,4.40896883236121
SNL/MSU/DOE,UNI-PPG1200-PU[0]6,0/0/0/0/0/0,,UNK,UNK,59,,92,0,8,0,1.68,,,,,,483,48.3,1.2,,0.1,2,1060.2,-745,40.6,42.3666666666667,2.904,-1.84,28490,4.45469244923948
SNL/MSU/DOE,UNI-PPG1200-PU[0]6,0/0/0/0/0/0,,UNK,UNK,59,,92,0,8,0,1.68,,,,,,483,48.3,1.25,,0.1,2,1060.2,-745,40.6,42.3666666666667,2.904,-1.84,47170,4.6736658762457
SNL/MSU/DOE,UNI-PPG1200-PU[0]6,0/0/0/0/0/0,,UNK,UNK,59,,92,0,8,0,1.68,,,,,,414,41.4,1.08,,0.1,3,1060.2,-745,40.6,42.3666666666667,2.904,-1.84,770361,5.88669428824742
SNL/MSU/DOE,UNI-PPG1200-PU[0]6,0/0/0/0/0/0,,UNK,UNK,59,,92,0,8,0,1.68,,,,,,414,41.4,1.09,,0.1,2,1060.2,-745,40.6,42.3666666666667,2.904,-1.84,678003,5.83123161551981
SNL/MSU/DOE,UNI-ELT5500-EP1[0]2,0/0,EP,UNK,UNK,59,,92,0,6,2,2.39,,,,,,483,48.3,1.15,,0.1,1,1162.16666666667,,44.9,,2.87666666666667,,8059,3.90628115577215
SNL/MSU/DOE,UNI-ELT5500-EP1[0]2,0/0,EP,UNK,UNK,59,,92,0,6,2,2.39,,,,,,414,41.4,0.98,,0.1,2,1162.16666666667,,44.9,,2.87666666666667,,101760,5.00757709830434
SNL/MSU/DOE,UNI-ELT5500-EP1[0]2,0/0,EP,UNK,UNK,59,,92,0,6,2,2.39,,,,,,414,41.4,0.98,,0.1,2,1162.16666666667,,44.9,,2.87666666666667,,156787,5.19531005029791
SNL/MSU/DOE,UNI-ELT5500-EP1[0]2,0/0,EP,UNK,UNK,59,,92,0,6,2,2.39,,,,,,414,41.4,0.98,,0.1,1,1162.16666666667,,44.9,,2.87666666666667,,250761,5.39925999307638
SNL/MSU/DOE,UNI-ELT5500-EP1[0]2,0/0,EP,UNK,UNK,59,,92,0,6,2,2.39,,,,,,345,34.5,0.81,,0.1,2,1162.16666666667,,44.9,,2.87666666666667,,465574,5.66798871912505
SNL/MSU/DOE,UNI-ELT5500-EP1[0]2,0/0,EP,UNK,UNK,59,,92,0,6,2,2.39,,,,,,483,48.3,1.15,,0.1,2,1162.16666666667,,44.9,,2.87666666666667,,9713,3.98735338873579
SNL/MSU/DOE,UNI-ELT5500-EP1[0]2,0/0,EP,UNK,UNK,59,,92,0,6,2,2.39,,,,,,690,69,1.63,,0.1,1,1162.16666666667,,44.9,,2.87666666666667,,888,2.9484129657786
SNL/MSU/DOE,UNI-ELT5500-EP1[0]2,0/0,EP,UNK,UNK,59,,92,0,6,2,2.39,,,,,,690,69,1.63,,0.1,1,1162.16666666667,,44.9,,2.87666666666667,,1542,3.18808437371494
SNL/MSU/DOE,UNI-ELT5500-EP1[0]2,0/0,EP,UNK,UNK,59,,92,0,6,2,2.39,,,,,,690,69,1.63,,0.1,1,1162.16666666667,,44.9,,2.87666666666667,,1095,3.03941411917614
SNL/MSU/DOE,UNI-ELT5500-EP1[0]6,0/0/0/0/0/0,EP,UNK,UNK,57,,92,0,6,2,2.06,,,,,,552,55.2,1.45,,0.1,2,1263,,44.1,,3.4,,48285,4.6838122357413
SNL/MSU/DOE,UNI-ELT5500-EP1[0]6,0/0/0/0/0/0,EP,UNK,UNK,57,,92,0,6,2,2.03,,,,,,552,55.2,1.45,,0.1,2,1263,,44.1,,3.4,,132271,5.12146463692725
SNL/MSU/DOE,UNI-ELT5500-EP1[0]6,0/0/0/0/0/0,EP,UNK,UNK,57,,92,0,6,2,2.01,,,,,,552,55.2,1.45,,0.1,2,1263,,44.1,,3.4,,39721,4.59902017358505
SNL/MSU/DOE,UNI-ELT5500-EP1[0]6,0/0/0/0/0/0,EP,UNK,UNK,57,,92,0,6,2,1.6,,,,,,483,48.3,1.26,,0.1,2,1263,,44.1,,3.4,,814826,5.9110648783011
SNL/MSU/DOE,UNI-ELT5500-EP1[0]6,0/0/0/0/0/0,EP,UNK,UNK,57,,92,0,6,2,1.98,,,,,,483,48.3,1.26,,0.1,2,1263,,44.1,,3.4,,701820,5.84622574029129
SNL/MSU/DOE,UNI-ELT5500-EP1[0]6,0/0/0/0/0/0,EP,UNK,UNK,57,,92,0,6,2,1.85,,,,,,483,48.3,1.26,,0.1,2,1263,,44.1,,3.4,,244275,5.38787902195657
SNL/MSU/DOE,UNI-ELT5500-EP1[0]2,0/0,EP,UNK,UNK,57.3,,92,0,6,2,2.49,,,,,,621,62.1,1.4,,0.1,2,1162.16666666667,,44.9,,2.87666666666667,,2272,3.35640832703898
SNL/MSU/DOE,UNI-ELT5500-EP1[0]2,0/0,EP,UNK,UNK,56.2,,92,0,6,2,2.54,,,,,,414,41.4,0.93,,0.1,2,1162.16666666667,,44.9,,2.87666666666667,,172140,5.23588179862964
SNL/MSU/DOE,UNI-ELT5500-EP1[0]2,0/0,EP,UNK,UNK,56.2,,92,0,6,2,2.54,,,,,,414,41.4,0.93,,0.1,2,1162.16666666667,,44.9,,2.87666666666667,,31578,4.49938462040092
SNL/MSU/DOE,UNI-ELT5500-EP1[0]2,0/0,EP,UNK,UNK,56.9,,92,0,6,2,2.51,,,,,,414,41.4,0.93,,0.1,3,1162.16666666667,,44.9,,2.87666666666667,,154465,5.18883008875215
SNL/MSU/DOE,UNI-ELT5500-EP1[0]2,0/0,EP,UNK,UNK,56.2,,92,0,6,2,2.54,,,,,,414,41.4,0.93,,0.1,3,1162.16666666667,,44.9,,2.87666666666667,,173940,5.24039946573864
SNL/MSU/DOE,UNI-ELT5500-VE4[0]2,0/0,VE,UNK,UNK,59,,92,0,6,2,2.42,,,,,,414,41.4,1.01,,0.1,2.5,1092.5,,43.4,,2.8,,31715,4.50126471573348
SNL/MSU/DOE,UNI-ELT5500-VE4[0]2,0/0,VE,UNK,UNK,59,,92,0,6,2,2.42,,,,,,345,34.5,0.83,,0.1,3,1092.5,,43.4,,2.8,,228101,5.35812718923776
SNL/MSU/DOE,UNI-ELT5500-VE4[0]2,0/0,VE,UNK,UNK,59,,92,0,6,2,2.42,,,,,,345,34.5,0.83,,0.1,2.5,1092.5,,43.4,,2.8,,301352,5.47907407812044
SNL/MSU/DOE,UNI-ELT5500-VE4[0]2,0/0,VE,UNK,UNK,59,,92,0,6,2,2.42,,,,,,345,34.5,0.83,,0.1,3,1092.5,,43.4,,2.8,,677582,5.83096186042108
SNL/MSU/DOE,UNI-ELT5500-VE4[0]2,0/0,VE,UNK,UNK,59,,92,0,6,2,2.42,,,,,,690,69,1.68,,0.1,1,1092.5,,43.4,,2.8,,1943,3.28847280059978
SNL/MSU/DOE,UNI-ELT5500-VE4[0]2,0/0,VE,UNK,UNK,59,,92,0,6,2,2.42,,,,,,483,48.3,1.17,,0.1,2,1092.5,,43.4,,2.8,,10775,4.03241727883277
SNL/MSU/DOE,UNI-ELT5500-VE4[0]2,0/0,VE,UNK,UNK,59,,92,0,6,2,2.42,,,,,,414,41.4,0.9,,0.1,2,1092.5,,43.4,,2.8,,78594,4.89538939252346
SNL/MSU/DOE,UNI-ELT5500-VE4[0]2,0/0,VE,UNK,UNK,59,,92,0,6,2,2.42,,,,,,345,34.5,0.83,,0.1,3,1092.5,,43.4,,2.8,,487474,5.6879514570445
SNL/MSU/DOE,UNI-ELT5500-VE4[0]2,0/0,VE,UNK,UNK,59,,92,0,6,2,2.42,,,,,,435,43.5,0.83,,0.1,2,1092.5,,43.4,,2.8,,195160,5.29039080944023
SNL/MSU/DOE,UNI-ELT5500-VE4[0]2,0/0,VE,UNK,UNK,59,,92,0,6,2,2.42,,,,,,690,69,1.68,,0.1,1,1092.5,,43.4,,2.8,,510,2.70757017609794
SNL/MSU/DOE,UNI-ELT5500-VE4[0]2,0/0,VE,UNK,UNK,59,,92,0,6,2,2.42,,,,,,690,69,1.68,,0.1,1,1092.5,,43.4,,2.8,,882,2.94546858513182
SNL/MSU/DOE,UNI-ELT5500-VE4[0]2,0/0,VE,UNK,UNK,59,,92,0,6,2,2.42,,,,,,483,48.3,1.17,,0.1,2,1092.5,,43.4,,2.8,,8550,3.93196611472817
SNL/MSU/DOE,UNI-ELT5500-VE4[0]2,0/0,VE,UNK,UNK,59,,92,0,6,2,2.42,,,,,,483,48.3,1.17,,0.1,2,1092.5,,43.4,,2.8,,15949,4.20273345804544
SNL/MSU/DOE,UNI-ELT5500-VE4[0]2,0/0,VE,UNK,UNK,59,,92,0,6,2,2.42,,,,,,414,41.4,1.01,,0.1,2,1092.5,,43.4,,2.8,,66048,4.81985967127508
